"date","sunrise","sunset","day_length"
2016-02-06,"2016-02-06T14:52:20+00:00","2016-02-07T01:30:24+00:00","38284"
2016-02-07,"2016-02-07T14:51:26+00:00","2016-02-08T01:31:25+00:00","38399"
2016-02-08,"2016-02-08T14:50:30+00:00","2016-02-09T01:32:26+00:00","38516"
2016-02-09,"2016-02-09T14:49:32+00:00","2016-02-10T01:33:27+00:00","38635"
2016-02-10,"2016-02-10T14:48:33+00:00","2016-02-11T01:34:27+00:00","38754"
2016-02-11,"2016-02-11T14:47:33+00:00","2016-02-12T01:35:28+00:00","38875"
2016-02-12,"2016-02-12T14:46:32+00:00","2016-02-13T01:36:28+00:00","38996"
2016-02-13,"2016-02-13T14:45:29+00:00","2016-02-14T01:37:27+00:00","39118"
2016-02-14,"2016-02-14T14:44:26+00:00","2016-02-15T01:38:27+00:00","39241"
2016-02-15,"2016-02-15T14:43:21+00:00","2016-02-16T01:39:26+00:00","39365"
2016-02-16,"2016-02-16T14:42:15+00:00","2016-02-17T01:40:24+00:00","39489"
2016-02-17,"2016-02-17T14:41:08+00:00","2016-02-18T01:41:23+00:00","39615"
2016-02-18,"2016-02-18T14:40:00+00:00","2016-02-19T01:42:21+00:00","39741"
2016-02-19,"2016-02-19T14:38:50+00:00","2016-02-20T01:43:19+00:00","39869"
2016-02-20,"2016-02-20T14:37:40+00:00","2016-02-21T01:44:16+00:00","39996"
2016-02-21,"2016-02-21T14:36:29+00:00","2016-02-22T01:45:13+00:00","40124"
2016-02-22,"2016-02-22T14:35:17+00:00","2016-02-23T01:46:10+00:00","40253"
2016-02-23,"2016-02-23T14:34:04+00:00","2016-02-24T01:47:07+00:00","40383"
2016-02-24,"2016-02-24T14:32:50+00:00","2016-02-25T01:48:03+00:00","40513"
2016-02-25,"2016-02-25T14:31:36+00:00","2016-02-26T01:48:59+00:00","40643"
2016-02-26,"2016-02-26T14:30:20+00:00","2016-02-27T01:49:54+00:00","40774"
2016-02-27,"2016-02-27T14:29:04+00:00","2016-02-28T01:50:49+00:00","40905"
2016-02-28,"2016-02-28T14:27:47+00:00","2016-02-29T01:51:44+00:00","41037"
2016-02-29,"2016-02-29T14:26:29+00:00","2016-03-01T01:52:38+00:00","41169"
2016-03-01,"2016-03-01T14:25:11+00:00","2016-03-02T01:53:33+00:00","41302"
2016-03-02,"2016-03-02T14:23:52+00:00","2016-03-03T01:54:26+00:00","41434"
2016-03-03,"2016-03-03T14:22:32+00:00","2016-03-04T01:55:20+00:00","41568"
2016-03-04,"2016-03-04T14:21:12+00:00","2016-03-05T01:56:13+00:00","41701"
2016-03-05,"2016-03-05T14:19:51+00:00","2016-03-06T01:57:06+00:00","41835"
2016-03-06,"2016-03-06T14:18:30+00:00","2016-03-07T01:57:59+00:00","41969"
2016-03-07,"2016-03-07T14:17:08+00:00","2016-03-08T01:58:51+00:00","42103"
2016-03-08,"2016-03-08T14:15:46+00:00","2016-03-09T01:59:43+00:00","42237"
2016-03-09,"2016-03-09T14:14:23+00:00","2016-03-10T02:00:35+00:00","42372"
2016-03-10,"2016-03-10T14:13:00+00:00","2016-03-11T02:01:27+00:00","42507"
2016-03-11,"2016-03-11T14:11:37+00:00","2016-03-12T02:02:18+00:00","42641"
2016-03-12,"2016-03-12T14:10:13+00:00","2016-03-13T02:03:09+00:00","42776"
2016-03-13,"2016-03-13T14:08:49+00:00","2016-03-14T02:04:00+00:00","42911"
2016-03-14,"2016-03-14T14:07:25+00:00","2016-03-15T02:04:51+00:00","43046"
2016-03-15,"2016-03-15T14:06:00+00:00","2016-03-16T02:05:41+00:00","43181"
2016-03-16,"2016-03-16T14:04:35+00:00","2016-03-17T02:06:32+00:00","43317"
2016-03-17,"2016-03-17T14:03:10+00:00","2016-03-18T02:07:22+00:00","43452"
2016-03-18,"2016-03-18T14:01:45+00:00","2016-03-19T02:08:12+00:00","43587"
2016-03-19,"2016-03-19T14:00:20+00:00","2016-03-20T02:09:02+00:00","43722"
2016-03-20,"2016-03-20T13:58:55+00:00","2016-03-21T02:09:51+00:00","43856"
2016-03-21,"2016-03-21T13:57:29+00:00","2016-03-22T02:10:41+00:00","43992"
2016-03-22,"2016-03-22T13:56:04+00:00","2016-03-23T02:11:30+00:00","44126"
2016-03-23,"2016-03-23T13:54:38+00:00","2016-03-24T02:12:20+00:00","44262"
2016-03-24,"2016-03-24T13:53:13+00:00","2016-03-25T02:13:09+00:00","44396"
2016-03-25,"2016-03-25T13:51:47+00:00","2016-03-26T02:13:58+00:00","44531"
2016-03-26,"2016-03-26T13:50:22+00:00","2016-03-27T02:14:47+00:00","44665"
2016-03-27,"2016-03-27T13:48:57+00:00","2016-03-28T02:15:36+00:00","44799"
2016-03-28,"2016-03-28T13:47:32+00:00","2016-03-29T02:16:25+00:00","44933"
2016-03-29,"2016-03-29T13:46:07+00:00","2016-03-30T02:17:14+00:00","45067"
2016-03-30,"2016-03-30T13:44:42+00:00","2016-03-31T02:18:03+00:00","45201"
2016-03-31,"2016-03-31T13:43:17+00:00","2016-04-01T02:18:52+00:00","45335"
2016-04-01,"2016-04-01T13:41:53+00:00","2016-04-02T02:19:41+00:00","45468"
2016-04-02,"2016-04-02T13:40:29+00:00","2016-04-03T02:20:30+00:00","45601"
2016-04-03,"2016-04-03T13:39:05+00:00","2016-04-04T02:21:18+00:00","45733"
2016-04-04,"2016-04-04T13:37:42+00:00","2016-04-05T02:22:07+00:00","45865"
2016-04-05,"2016-04-05T13:36:19+00:00","2016-04-06T02:22:56+00:00","45997"
2016-04-06,"2016-04-06T13:34:57+00:00","2016-04-07T02:23:45+00:00","46128"
2016-04-07,"2016-04-07T13:33:35+00:00","2016-04-08T02:24:34+00:00","46259"
2016-04-08,"2016-04-08T13:32:13+00:00","2016-04-09T02:25:23+00:00","46390"
2016-04-09,"2016-04-09T13:30:52+00:00","2016-04-10T02:26:12+00:00","46520"
2016-04-10,"2016-04-10T13:29:31+00:00","2016-04-11T02:27:01+00:00","46650"
2016-04-11,"2016-04-11T13:28:11+00:00","2016-04-12T02:27:50+00:00","46779"
2016-04-12,"2016-04-12T13:26:51+00:00","2016-04-13T02:28:39+00:00","46908"
2016-04-13,"2016-04-13T13:25:32+00:00","2016-04-14T02:29:28+00:00","47036"
2016-04-14,"2016-04-14T13:24:14+00:00","2016-04-15T02:30:18+00:00","47164"
2016-04-15,"2016-04-15T13:22:56+00:00","2016-04-16T02:31:07+00:00","47291"
2016-04-16,"2016-04-16T13:21:39+00:00","2016-04-17T02:31:56+00:00","47417"
2016-04-17,"2016-04-17T13:20:23+00:00","2016-04-18T02:32:46+00:00","47543"
2016-04-18,"2016-04-18T13:19:08+00:00","2016-04-19T02:33:35+00:00","47667"
2016-04-19,"2016-04-19T13:17:53+00:00","2016-04-20T02:34:25+00:00","47792"
2016-04-20,"2016-04-20T13:16:39+00:00","2016-04-21T02:35:15+00:00","47916"
2016-04-21,"2016-04-21T13:15:26+00:00","2016-04-22T02:36:04+00:00","48038"
2016-04-22,"2016-04-22T13:14:14+00:00","2016-04-23T02:36:54+00:00","48160"
2016-04-23,"2016-04-23T13:13:02+00:00","2016-04-24T02:37:44+00:00","48282"
2016-04-24,"2016-04-24T13:11:52+00:00","2016-04-25T02:38:34+00:00","48402"
2016-04-25,"2016-04-25T13:10:42+00:00","2016-04-26T02:39:23+00:00","48521"
2016-04-26,"2016-04-26T13:09:34+00:00","2016-04-27T02:40:13+00:00","48639"
2016-04-27,"2016-04-27T13:08:27+00:00","2016-04-28T02:41:03+00:00","48756"
2016-04-28,"2016-04-28T13:07:20+00:00","2016-04-29T02:41:53+00:00","48873"
2016-04-29,"2016-04-29T13:06:15+00:00","2016-04-30T02:42:43+00:00","48988"
2016-04-30,"2016-04-30T13:05:10+00:00","2016-05-01T02:43:33+00:00","49103"
2016-05-01,"2016-05-01T13:04:07+00:00","2016-05-02T02:44:22+00:00","49215"
2016-05-02,"2016-05-02T13:03:05+00:00","2016-05-03T02:45:12+00:00","49327"
2016-05-03,"2016-05-03T13:02:04+00:00","2016-05-04T02:46:02+00:00","49438"
2016-05-04,"2016-05-04T13:01:05+00:00","2016-05-05T02:46:52+00:00","49547"
2016-05-05,"2016-05-05T13:00:06+00:00","2016-05-06T02:47:41+00:00","49655"
2016-05-06,"2016-05-06T12:59:09+00:00","2016-05-07T02:48:30+00:00","49761"
2016-05-07,"2016-05-07T12:58:13+00:00","2016-05-08T02:49:20+00:00","49867"
2016-05-08,"2016-05-08T12:57:18+00:00","2016-05-09T02:50:09+00:00","49971"
2016-05-09,"2016-05-09T12:56:25+00:00","2016-05-10T02:50:58+00:00","50073"
2016-05-10,"2016-05-10T12:55:33+00:00","2016-05-11T02:51:46+00:00","50173"
2016-05-11,"2016-05-11T12:54:42+00:00","2016-05-12T02:52:35+00:00","50273"
2016-05-12,"2016-05-12T12:53:53+00:00","2016-05-13T02:53:23+00:00","50370"
2016-05-13,"2016-05-13T12:53:05+00:00","2016-05-14T02:54:11+00:00","50466"
2016-05-14,"2016-05-14T12:52:19+00:00","2016-05-15T02:54:59+00:00","50560"
2016-05-15,"2016-05-15T12:51:34+00:00","2016-05-16T02:55:46+00:00","50652"
2016-05-16,"2016-05-16T12:50:51+00:00","2016-05-17T02:56:33+00:00","50742"
2016-05-17,"2016-05-17T12:50:09+00:00","2016-05-18T02:57:20+00:00","50831"
2016-05-18,"2016-05-18T12:49:28+00:00","2016-05-19T02:58:06+00:00","50918"
2016-05-19,"2016-05-19T12:48:49+00:00","2016-05-20T02:58:52+00:00","51003"
2016-05-20,"2016-05-20T12:48:12+00:00","2016-05-21T02:59:37+00:00","51085"
2016-05-21,"2016-05-21T12:47:36+00:00","2016-05-22T03:00:22+00:00","51166"
2016-05-22,"2016-05-22T12:47:02+00:00","2016-05-23T03:01:06+00:00","51244"
2016-05-23,"2016-05-23T12:46:30+00:00","2016-05-24T03:01:50+00:00","51320"
2016-05-24,"2016-05-24T12:45:59+00:00","2016-05-25T03:02:33+00:00","51394"
2016-05-25,"2016-05-25T12:45:29+00:00","2016-05-26T03:03:15+00:00","51466"
2016-05-26,"2016-05-26T12:45:02+00:00","2016-05-27T03:03:57+00:00","51535"
2016-05-27,"2016-05-27T12:44:35+00:00","2016-05-28T03:04:38+00:00","51603"
2016-05-28,"2016-05-28T12:44:11+00:00","2016-05-29T03:05:18+00:00","51667"
2016-05-29,"2016-05-29T12:43:48+00:00","2016-05-30T03:05:57+00:00","51729"
2016-05-30,"2016-05-30T12:43:27+00:00","2016-05-31T03:06:36+00:00","51789"
2016-05-31,"2016-05-31T12:43:08+00:00","2016-06-01T03:07:14+00:00","51846"
2016-06-01,"2016-06-01T12:42:50+00:00","2016-06-02T03:07:51+00:00","51901"
2016-06-02,"2016-06-02T12:42:34+00:00","2016-06-03T03:08:26+00:00","51952"
2016-06-03,"2016-06-03T12:42:20+00:00","2016-06-04T03:09:01+00:00","52001"
2016-06-04,"2016-06-04T12:42:07+00:00","2016-06-05T03:09:35+00:00","52048"
2016-06-05,"2016-06-05T12:41:56+00:00","2016-06-06T03:10:08+00:00","52092"
2016-06-06,"2016-06-06T12:41:46+00:00","2016-06-07T03:10:40+00:00","52134"
2016-06-07,"2016-06-07T12:41:39+00:00","2016-06-08T03:11:11+00:00","52172"
2016-06-08,"2016-06-08T12:41:33+00:00","2016-06-09T03:11:40+00:00","52207"
2016-06-09,"2016-06-09T12:41:28+00:00","2016-06-10T03:12:08+00:00","52240"
2016-06-10,"2016-06-10T12:41:26+00:00","2016-06-11T03:12:36+00:00","52270"
2016-06-11,"2016-06-11T12:41:25+00:00","2016-06-12T03:13:01+00:00","52296"
2016-06-12,"2016-06-12T12:41:25+00:00","2016-06-13T03:13:26+00:00","52321"
2016-06-13,"2016-06-13T12:41:27+00:00","2016-06-14T03:13:49+00:00","52342"
2016-06-14,"2016-06-14T12:41:31+00:00","2016-06-15T03:14:11+00:00","52360"
2016-06-15,"2016-06-15T12:41:36+00:00","2016-06-16T03:14:32+00:00","52376"
2016-06-16,"2016-06-16T12:41:43+00:00","2016-06-17T03:14:51+00:00","52388"
2016-06-17,"2016-06-17T12:41:52+00:00","2016-06-18T03:15:08+00:00","52396"
2016-06-18,"2016-06-18T12:42:02+00:00","2016-06-19T03:15:25+00:00","52403"
2016-06-19,"2016-06-19T12:42:13+00:00","2016-06-20T03:15:39+00:00","52406"
2016-06-20,"2016-06-20T12:42:26+00:00","2016-06-21T03:15:53+00:00","52407"
2016-06-21,"2016-06-21T12:42:40+00:00","2016-06-22T03:16:04+00:00","52404"
2016-06-22,"2016-06-22T12:42:56+00:00","2016-06-23T03:16:14+00:00","52398"
2016-06-23,"2016-06-23T12:43:13+00:00","2016-06-24T03:16:23+00:00","52390"
2016-06-24,"2016-06-24T12:43:32+00:00","2016-06-25T03:16:30+00:00","52378"
2016-06-25,"2016-06-25T12:43:52+00:00","2016-06-26T03:16:35+00:00","52363"
2016-06-26,"2016-06-26T12:44:13+00:00","2016-06-27T03:16:39+00:00","52346"
2016-06-27,"2016-06-27T12:44:36+00:00","2016-06-28T03:16:41+00:00","52325"
2016-06-28,"2016-06-28T12:44:59+00:00","2016-06-29T03:16:41+00:00","52302"
2016-06-29,"2016-06-29T12:45:24+00:00","2016-06-30T03:16:40+00:00","52276"
2016-06-30,"2016-06-30T12:45:51+00:00","2016-07-01T03:16:37+00:00","52246"
2016-07-01,"2016-07-01T12:46:18+00:00","2016-07-02T03:16:32+00:00","52214"
2016-07-02,"2016-07-02T12:46:46+00:00","2016-07-03T03:16:26+00:00","52180"
2016-07-03,"2016-07-03T12:47:16+00:00","2016-07-04T03:16:18+00:00","52142"
2016-07-04,"2016-07-04T12:47:47+00:00","2016-07-05T03:16:08+00:00","52101"
2016-07-05,"2016-07-05T12:48:18+00:00","2016-07-06T03:15:56+00:00","52058"
2016-07-06,"2016-07-06T12:48:51+00:00","2016-07-07T03:15:43+00:00","52012"
2016-07-07,"2016-07-07T12:49:24+00:00","2016-07-08T03:15:28+00:00","51964"
2016-07-08,"2016-07-08T12:49:59+00:00","2016-07-09T03:15:11+00:00","51912"
2016-07-09,"2016-07-09T12:50:34+00:00","2016-07-10T03:14:53+00:00","51859"
2016-07-10,"2016-07-10T12:51:10+00:00","2016-07-11T03:14:33+00:00","51803"
2016-07-11,"2016-07-11T12:51:47+00:00","2016-07-12T03:14:11+00:00","51744"
2016-07-12,"2016-07-12T12:52:25+00:00","2016-07-13T03:13:47+00:00","51682"
2016-07-13,"2016-07-13T12:53:03+00:00","2016-07-14T03:13:22+00:00","51619"
2016-07-14,"2016-07-14T12:53:42+00:00","2016-07-15T03:12:55+00:00","51553"
2016-07-15,"2016-07-15T12:54:22+00:00","2016-07-16T03:12:27+00:00","51485"
2016-07-16,"2016-07-16T12:55:03+00:00","2016-07-17T03:11:57+00:00","51414"
2016-07-17,"2016-07-17T12:55:44+00:00","2016-07-18T03:11:25+00:00","51341"
2016-07-18,"2016-07-18T12:56:25+00:00","2016-07-19T03:10:51+00:00","51266"
2016-07-19,"2016-07-19T12:57:07+00:00","2016-07-20T03:10:16+00:00","51189"
2016-07-20,"2016-07-20T12:57:50+00:00","2016-07-21T03:09:39+00:00","51109"
2016-07-21,"2016-07-21T12:58:33+00:00","2016-07-22T03:09:01+00:00","51028"
2016-07-22,"2016-07-22T12:59:16+00:00","2016-07-23T03:08:21+00:00","50945"
2016-07-23,"2016-07-23T13:00:00+00:00","2016-07-24T03:07:39+00:00","50859"
2016-07-24,"2016-07-24T13:00:44+00:00","2016-07-25T03:06:56+00:00","50772"
2016-07-25,"2016-07-25T13:01:28+00:00","2016-07-26T03:06:12+00:00","50684"
2016-07-26,"2016-07-26T13:02:13+00:00","2016-07-27T03:05:26+00:00","50593"
2016-07-27,"2016-07-27T13:02:58+00:00","2016-07-28T03:04:38+00:00","50500"
2016-07-28,"2016-07-28T13:03:44+00:00","2016-07-29T03:03:49+00:00","50405"
2016-07-29,"2016-07-29T13:04:29+00:00","2016-07-30T03:02:59+00:00","50310"
2016-07-30,"2016-07-30T13:05:15+00:00","2016-07-31T03:02:07+00:00","50212"
2016-07-31,"2016-07-31T13:06:01+00:00","2016-08-01T03:01:14+00:00","50113"
2016-08-01,"2016-08-01T13:06:47+00:00","2016-08-02T03:00:19+00:00","50012"
2016-08-02,"2016-08-02T13:07:33+00:00","2016-08-03T02:59:23+00:00","49910"
2016-08-03,"2016-08-03T13:08:19+00:00","2016-08-04T02:58:26+00:00","49807"
2016-08-04,"2016-08-04T13:09:06+00:00","2016-08-05T02:57:27+00:00","49701"
2016-08-05,"2016-08-05T13:09:52+00:00","2016-08-06T02:56:27+00:00","49595"
2016-08-06,"2016-08-06T13:10:38+00:00","2016-08-07T02:55:26+00:00","49488"
2016-08-07,"2016-08-07T13:11:25+00:00","2016-08-08T02:54:24+00:00","49379"
2016-08-08,"2016-08-08T13:12:11+00:00","2016-08-09T02:53:21+00:00","49270"
2016-08-09,"2016-08-09T13:12:58+00:00","2016-08-10T02:52:16+00:00","49158"
2016-08-10,"2016-08-10T13:13:45+00:00","2016-08-11T02:51:10+00:00","49045"
2016-08-11,"2016-08-11T13:14:31+00:00","2016-08-12T02:50:04+00:00","48933"
2016-08-12,"2016-08-12T13:15:18+00:00","2016-08-13T02:48:56+00:00","48818"
2016-08-13,"2016-08-13T13:16:04+00:00","2016-08-14T02:47:47+00:00","48703"
2016-08-14,"2016-08-14T13:16:50+00:00","2016-08-15T02:46:37+00:00","48587"
2016-08-15,"2016-08-15T13:17:37+00:00","2016-08-16T02:45:26+00:00","48469"
2016-08-16,"2016-08-16T13:18:23+00:00","2016-08-17T02:44:14+00:00","48351"
2016-08-17,"2016-08-17T13:19:09+00:00","2016-08-18T02:43:01+00:00","48232"
2016-08-18,"2016-08-18T13:19:55+00:00","2016-08-19T02:41:47+00:00","48112"
2016-08-19,"2016-08-19T13:20:41+00:00","2016-08-20T02:40:32+00:00","47991"
2016-08-20,"2016-08-20T13:21:27+00:00","2016-08-21T02:39:17+00:00","47870"
2016-08-21,"2016-08-21T13:22:13+00:00","2016-08-22T02:38:00+00:00","47747"
2016-08-22,"2016-08-22T13:22:59+00:00","2016-08-23T02:36:43+00:00","47624"
2016-08-23,"2016-08-23T13:23:44+00:00","2016-08-24T02:35:25+00:00","47501"
2016-08-24,"2016-08-24T13:24:30+00:00","2016-08-25T02:34:07+00:00","47377"
2016-08-25,"2016-08-25T13:25:16+00:00","2016-08-26T02:32:47+00:00","47251"
2016-08-26,"2016-08-26T13:26:01+00:00","2016-08-27T02:31:27+00:00","47126"
2016-08-27,"2016-08-27T13:26:46+00:00","2016-08-28T02:30:07+00:00","47001"
2016-08-28,"2016-08-28T13:27:31+00:00","2016-08-29T02:28:45+00:00","46874"
2016-08-29,"2016-08-29T13:28:17+00:00","2016-08-30T02:27:23+00:00","46746"
2016-08-30,"2016-08-30T13:29:02+00:00","2016-08-31T02:26:01+00:00","46619"
2016-08-31,"2016-08-31T13:29:47+00:00","2016-09-01T02:24:38+00:00","46491"
2016-09-01,"2016-09-01T13:30:31+00:00","2016-09-02T02:23:14+00:00","46363"
2016-09-02,"2016-09-02T13:31:16+00:00","2016-09-03T02:21:51+00:00","46235"
2016-09-03,"2016-09-03T13:32:01+00:00","2016-09-04T02:20:26+00:00","46105"
2016-09-04,"2016-09-04T13:32:46+00:00","2016-09-05T02:19:01+00:00","45975"
2016-09-05,"2016-09-05T13:33:31+00:00","2016-09-06T02:17:36+00:00","45845"
2016-09-06,"2016-09-06T13:34:15+00:00","2016-09-07T02:16:10+00:00","45715"
2016-09-07,"2016-09-07T13:35:00+00:00","2016-09-08T02:14:44+00:00","45584"
2016-09-08,"2016-09-08T13:35:44+00:00","2016-09-09T02:13:18+00:00","45454"
2016-09-09,"2016-09-09T13:36:29+00:00","2016-09-10T02:11:52+00:00","45323"
2016-09-10,"2016-09-10T13:37:14+00:00","2016-09-11T02:10:25+00:00","45191"
2016-09-11,"2016-09-11T13:37:58+00:00","2016-09-12T02:08:58+00:00","45060"
2016-09-12,"2016-09-12T13:38:43+00:00","2016-09-13T02:07:30+00:00","44927"
2016-09-13,"2016-09-13T13:39:28+00:00","2016-09-14T02:06:03+00:00","44795"
2016-09-14,"2016-09-14T13:40:12+00:00","2016-09-15T02:04:36+00:00","44664"
2016-09-15,"2016-09-15T13:40:57+00:00","2016-09-16T02:03:08+00:00","44531"
2016-09-16,"2016-09-16T13:41:42+00:00","2016-09-17T02:01:40+00:00","44398"
2016-09-17,"2016-09-17T13:42:27+00:00","2016-09-18T02:00:12+00:00","44265"
2016-09-18,"2016-09-18T13:43:12+00:00","2016-09-19T01:58:45+00:00","44133"
2016-09-19,"2016-09-19T13:43:57+00:00","2016-09-20T01:57:17+00:00","44000"
2016-09-20,"2016-09-20T13:44:42+00:00","2016-09-21T01:55:49+00:00","43867"
2016-09-21,"2016-09-21T13:45:27+00:00","2016-09-22T01:54:21+00:00","43734"
2016-09-22,"2016-09-22T13:46:13+00:00","2016-09-23T01:52:54+00:00","43601"
2016-09-23,"2016-09-23T13:46:59+00:00","2016-09-24T01:51:26+00:00","43467"
2016-09-24,"2016-09-24T13:47:44+00:00","2016-09-25T01:49:59+00:00","43335"
2016-09-25,"2016-09-25T13:48:30+00:00","2016-09-26T01:48:32+00:00","43202"
2016-09-26,"2016-09-26T13:49:17+00:00","2016-09-27T01:47:05+00:00","43068"
2016-09-27,"2016-09-27T13:50:03+00:00","2016-09-28T01:45:38+00:00","42935"
2016-09-28,"2016-09-28T13:50:49+00:00","2016-09-29T01:44:12+00:00","42803"
2016-09-29,"2016-09-29T13:51:36+00:00","2016-09-30T01:42:46+00:00","42670"
2016-09-30,"2016-09-30T13:52:23+00:00","2016-10-01T01:41:20+00:00","42537"
2016-10-01,"2016-10-01T13:53:10+00:00","2016-10-02T01:39:55+00:00","42405"
2016-10-02,"2016-10-02T13:53:58+00:00","2016-10-03T01:38:30+00:00","42272"
2016-10-03,"2016-10-03T13:54:46+00:00","2016-10-04T01:37:05+00:00","42139"
2016-10-04,"2016-10-04T13:55:34+00:00","2016-10-05T01:35:41+00:00","42007"
2016-10-05,"2016-10-05T13:56:22+00:00","2016-10-06T01:34:17+00:00","41875"
2016-10-06,"2016-10-06T13:57:11+00:00","2016-10-07T01:32:54+00:00","41743"
2016-10-07,"2016-10-07T13:58:00+00:00","2016-10-08T01:31:31+00:00","41611"
2016-10-08,"2016-10-08T13:58:49+00:00","2016-10-09T01:30:09+00:00","41480"
2016-10-09,"2016-10-09T13:59:38+00:00","2016-10-10T01:28:48+00:00","41350"
2016-10-10,"2016-10-10T14:00:28+00:00","2016-10-11T01:27:27+00:00","41219"
2016-10-11,"2016-10-11T14:01:18+00:00","2016-10-12T01:26:07+00:00","41089"
2016-10-12,"2016-10-12T14:02:09+00:00","2016-10-13T01:24:47+00:00","40958"
2016-10-13,"2016-10-13T14:03:00+00:00","2016-10-14T01:23:28+00:00","40828"
2016-10-14,"2016-10-14T14:03:51+00:00","2016-10-15T01:22:10+00:00","40699"
2016-10-15,"2016-10-15T14:04:42+00:00","2016-10-16T01:20:53+00:00","40571"
2016-10-16,"2016-10-16T14:05:34+00:00","2016-10-17T01:19:36+00:00","40442"
2016-10-17,"2016-10-17T14:06:27+00:00","2016-10-18T01:18:21+00:00","40314"
2016-10-18,"2016-10-18T14:07:19+00:00","2016-10-19T01:17:06+00:00","40187"
2016-10-19,"2016-10-19T14:08:12+00:00","2016-10-20T01:15:52+00:00","40060"
2016-10-20,"2016-10-20T14:09:06+00:00","2016-10-21T01:14:39+00:00","39933"
2016-10-21,"2016-10-21T14:09:59+00:00","2016-10-22T01:13:28+00:00","39809"
2016-10-22,"2016-10-22T14:10:54+00:00","2016-10-23T01:12:17+00:00","39683"
2016-10-23,"2016-10-23T14:11:48+00:00","2016-10-24T01:11:07+00:00","39559"
2016-10-24,"2016-10-24T14:12:43+00:00","2016-10-25T01:09:58+00:00","39435"
2016-10-25,"2016-10-25T14:13:38+00:00","2016-10-26T01:08:50+00:00","39312"
2016-10-26,"2016-10-26T14:14:33+00:00","2016-10-27T01:07:44+00:00","39191"
2016-10-27,"2016-10-27T14:15:29+00:00","2016-10-28T01:06:38+00:00","39069"
2016-10-28,"2016-10-28T14:16:25+00:00","2016-10-29T01:05:34+00:00","38949"
2016-10-29,"2016-10-29T14:17:22+00:00","2016-10-30T01:04:31+00:00","38829"
2016-10-30,"2016-10-30T14:18:19+00:00","2016-10-31T01:03:30+00:00","38711"
2016-10-31,"2016-10-31T14:19:16+00:00","2016-11-01T01:02:29+00:00","38593"
2016-11-01,"2016-11-01T14:20:13+00:00","2016-11-02T01:01:30+00:00","38477"
2016-11-02,"2016-11-02T14:21:11+00:00","2016-11-03T01:00:32+00:00","38361"
2016-11-03,"2016-11-03T14:22:09+00:00","2016-11-04T00:59:36+00:00","38247"
2016-11-04,"2016-11-04T14:23:07+00:00","2016-11-05T00:58:41+00:00","38134"
2016-11-05,"2016-11-05T14:24:05+00:00","2016-11-06T00:57:47+00:00","38022"
2016-11-06,"2016-11-06T14:25:04+00:00","2016-11-07T00:56:55+00:00","37911"
2016-11-07,"2016-11-07T14:26:02+00:00","2016-11-08T00:56:05+00:00","37803"
2016-11-08,"2016-11-08T14:27:01+00:00","2016-11-09T00:55:16+00:00","37695"
2016-11-09,"2016-11-09T14:28:00+00:00","2016-11-10T00:54:29+00:00","37589"
2016-11-10,"2016-11-10T14:28:59+00:00","2016-11-11T00:53:43+00:00","37484"
2016-11-11,"2016-11-11T14:29:59+00:00","2016-11-12T00:52:59+00:00","37380"
2016-11-12,"2016-11-12T14:30:58+00:00","2016-11-13T00:52:16+00:00","37278"
2016-11-13,"2016-11-13T14:31:57+00:00","2016-11-14T00:51:35+00:00","37178"
2016-11-14,"2016-11-14T14:32:56+00:00","2016-11-15T00:50:56+00:00","37080"
2016-11-15,"2016-11-15T14:33:56+00:00","2016-11-16T00:50:18+00:00","36982"
2016-11-16,"2016-11-16T14:34:55+00:00","2016-11-17T00:49:43+00:00","36888"
2016-11-17,"2016-11-17T14:35:54+00:00","2016-11-18T00:49:09+00:00","36795"
2016-11-18,"2016-11-18T14:36:53+00:00","2016-11-19T00:48:37+00:00","36704"
2016-11-19,"2016-11-19T14:37:51+00:00","2016-11-20T00:48:06+00:00","36615"
2016-11-20,"2016-11-20T14:38:50+00:00","2016-11-21T00:47:38+00:00","36528"
2016-11-21,"2016-11-21T14:39:48+00:00","2016-11-22T00:47:11+00:00","36443"
2016-11-22,"2016-11-22T14:40:46+00:00","2016-11-23T00:46:46+00:00","36360"
2016-11-23,"2016-11-23T14:41:44+00:00","2016-11-24T00:46:24+00:00","36280"
2016-11-24,"2016-11-24T14:42:41+00:00","2016-11-25T00:46:03+00:00","36202"
2016-11-25,"2016-11-25T14:43:38+00:00","2016-11-26T00:45:44+00:00","36126"
2016-11-26,"2016-11-26T14:44:34+00:00","2016-11-27T00:45:26+00:00","36052"
2016-11-27,"2016-11-27T14:45:30+00:00","2016-11-28T00:45:11+00:00","35981"
2016-11-28,"2016-11-28T14:46:25+00:00","2016-11-29T00:44:58+00:00","35913"
